temperature,draw,input_tokens,output_tokens,cost,ok
0.4,269,1103,493,0.00356800,1
0.4,270,1103,429,0.00324800,1
0.4,271,1103,463,0.00341800,1
0.4,273,1103,470,0.00345300,1
0.4,272,1103,488,0.00354300,1
0.4,274,1103,429,0.00324800,1
0.4,277,1103,421,0.00320800,1
0.4,276,1103,434,0.00327300,1
0.4,275,1103,490,0.00355300,1
0.4,279,1103,401,0.00310800,1
0.4,280,1103,426,0.00323300,1
0.4,278,1103,467,0.00343800,1
0.4,281,1103,442,0.00331300,1
0.4,283,1103,421,0.00320800,1
0.4,284,1103,442,0.00331300,1
0.4,282,1103,508,0.00364300,1
0.4,286,1103,448,0.00334300,1
0.4,287,1103,426,0.00323300,1
0.4,288,1103,421,0.00320800,1
0.4,285,1103,457,0.00338800,1
0.4,289,1103,482,0.00351300,1
0.4,291,1103,441,0.00330800,1
0.4,290,1103,469,0.00344800,1
0.4,293,1103,420,0.00320300,1
0.4,292,1103,466,0.00343300,1
0.4,294,1103,410,0.00315300,1
0.4,296,1103,449,0.00334800,1
0.4,298,1103,406,0.00313300,1
0.4,295,1103,446,0.00333300,1
0.4,297,1103,445,0.00332800,1
0.4,299,1103,435,0.00327800,1
0.5,4,1103,454,0.00337300,1
0.5,6,1103,446,0.00333300,1
0.5,0,1103,448,0.00334300,1
0.5,1,1103,468,0.00344300,1
0.5,7,1103,416,0.00318300,1
0.5,9,1103,513,0.00366800,1
0.5,3,1103,453,0.00336800,1
0.5,2,1103,460,0.00340300,1
0.5,8,1103,448,0.00334300,1
0.5,5,1103,473,0.00346800,1
0.5,10,1103,413,0.00316800,1
0.5,12,1103,447,0.00333800,1
0.5,11,1103,473,0.00346800,1
0.5,15,1103,456,0.00338300,1
0.5,13,1103,495,0.00357800,1
0.5,14,1103,479,0.00349800,1
0.5,16,1103,438,0.00329300,1
0.5,17,1103,467,0.00343800,1
0.5,18,1103,487,0.00353800,1
0.5,19,1103,501,0.00360800,1
0.5,21,1103,420,0.00320300,1
0.5,20,1103,460,0.00340300,1
0.5,22,1103,437,0.00328800,1
0.5,24,1103,415,0.00317800,1
0.5,23,1103,453,0.00336800,1
0.5,26,1103,452,0.00336300,1
0.5,29,1103,443,0.00331800,1
0.5,27,1103,447,0.00333800,1
0.5,28,1103,478,0.00349300,1
0.5,25,1103,490,0.00355300,1
0.5,30,1103,451,0.00335800,1
0.5,32,1103,441,0.00330800,1
0.5,31,1103,489,0.00354800,1
0.5,33,1103,471,0.00345800,1
0.5,34,1103,486,0.00353300,1
0.5,36,1103,426,0.00323300,1
0.5,37,1103,445,0.00332800,1
0.5,39,1103,416,0.00318300,1
0.5,38,1103,432,0.00326300,1
0.5,35,1103,505,0.00362800,1
0.5,41,1103,466,0.00343300,1
0.5,42,1103,468,0.00344300,1
0.5,44,1103,422,0.00321300,1
0.5,40,1103,467,0.00343800,1
0.5,47,1103,416,0.00318300,1
0.5,43,1103,502,0.00361300,1
0.5,45,1103,509,0.00364800,1
0.5,48,1103,484,0.00352300,1
0.5,49,1103,459,0.00339800,1
0.5,46,1103,497,0.00358800,1
0.5,51,1103,423,0.00321800,1
0.5,50,1103,471,0.00345800,1
0.5,52,1103,475,0.00347800,1
0.5,55,1103,481,0.00350800,1
0.5,54,1103,488,0.00354300,1
0.5,56,1103,466,0.00343300,1
0.5,53,1103,430,0.00325300,1
0.5,59,1103,410,0.00315300,1
0.5,57,1103,478,0.00349300,1
0.5,58,1103,479,0.00349800,1
0.5,60,1103,469,0.00344800,1
0.5,62,1103,421,0.00320800,1
0.5,63,1103,449,0.00334800,1
0.5,61,1103,490,0.00355300,1
0.5,65,1103,407,0.00313800,1
0.5,64,1103,455,0.00337800,1
0.5,66,1103,452,0.00336300,1
0.5,67,1103,434,0.00327300,1
0.5,68,1103,410,0.00315300,1
0.5,69,1103,457,0.00338800,1
0.5,70,1103,475,0.00347800,1
0.5,71,1103,466,0.00343300,1
0.5,72,1103,469,0.00344800,1
0.5,75,1103,470,0.00345300,1
0.5,73,1103,488,0.00354300,1
0.5,74,1103,494,0.00357300,1
0.5,76,1103,419,0.00319800,1
0.5,77,1103,423,0.00321800,1
0.5,79,1103,428,0.00324300,1
0.5,78,1103,469,0.00344800,1
0.5,80,1103,470,0.00345300,1
0.5,81,1103,383,0.00301800,1
0.5,82,1103,460,0.00340300,1
0.5,83,1103,397,0.00308800,1
0.5,87,1103,416,0.00318300,1
0.5,86,1103,476,0.00348300,1
0.5,85,1103,458,0.00339300,1
0.5,84,1103,523,0.00371800,1
0.5,88,1103,491,0.00355800,1
0.5,90,1103,445,0.00332800,1
0.5,89,1103,485,0.00352800,1
0.5,91,1103,450,0.00335300,1
0.5,93,1103,422,0.00321300,1
0.5,92,1103,526,0.00373300,1
0.5,94,1103,425,0.00322800,1
0.5,95,1103,413,0.00316800,1
0.5,97,1103,436,0.00328300,1
0.5,98,1103,467,0.00343800,1
0.5,99,1103,422,0.00321300,1
0.5,96,1103,441,0.00330800,1
0.5,100,1103,459,0.00339800,1
0.5,101,1103,456,0.00338300,1
0.5,102,1103,481,0.00350800,1
0.5,104,1103,454,0.00337300,1
0.5,103,1103,416,0.00318300,1
0.5,106,1103,451,0.00335800,1
0.5,108,1103,423,0.00321800,1
0.5,105,1103,528,0.00374300,1
0.5,107,1103,491,0.00355800,1
0.5,109,1103,407,0.00313800,1
0.5,111,1103,407,0.00313800,1
0.5,110,1103,488,0.00354300,1
0.5,113,1103,432,0.00326300,1
0.5,112,1103,480,0.00350300,1
0.5,114,1103,431,0.00325800,1
0.5,115,1103,462,0.00341300,1
0.5,117,1103,411,0.00315800,1
0.5,118,1103,464,0.00342300,1
0.5,116,1103,454,0.00337300,1
0.5,119,1103,426,0.00323300,1
0.5,120,1103,474,0.00347300,1
0.5,121,1103,476,0.00348300,1
0.5,125,1103,448,0.00334300,1
0.5,124,1103,474,0.00347300,1
0.5,122,1103,469,0.00344800,1
0.5,123,1103,502,0.00361300,1
0.5,128,1103,456,0.00338300,1
0.5,126,1103,460,0.00340300,1
0.5,130,1103,437,0.00328800,1
0.5,129,1103,463,0.00341800,1
0.5,127,1103,547,0.00383800,1
0.5,131,1103,423,0.00321800,1
0.5,134,1103,400,0.00310300,1
0.5,132,1103,468,0.00344300,1
0.5,136,1103,411,0.00315800,1
0.5,139,1103,419,0.00319800,1
0.5,135,1103,478,0.00349300,1
0.5,137,1103,471,0.00345800,1
0.5,140,1103,435,0.00327800,1
0.5,133,1103,516,0.00368300,1
0.5,138,1103,480,0.00350300,1
0.5,141,1103,466,0.00343300,1
0.5,142,1103,497,0.00358800,1
0.5,143,1103,477,0.00348800,1
0.5,144,1103,477,0.00348800,1
0.5,146,1103,474,0.00347300,1
0.5,145,1103,474,0.00347300,1
0.5,150,1103,459,0.00339800,1
0.5,147,1103,474,0.00347300,1
0.5,149,1103,459,0.00339800,1
0.5,151,1103,462,0.00341300,1
0.5,152,1103,471,0.00345800,1
0.5,154,1103,433,0.00326800,1
0.5,153,1103,447,0.00333800,1
0.5,155,1103,440,0.00330300,1
0.5,156,1103,427,0.00323800,1
0.5,158,1103,444,0.00332300,1
0.5,159,1103,471,0.00345800,1
0.5,157,1103,500,0.00360300,1
0.5,160,1103,470,0.00345300,1
0.5,162,1103,446,0.00333300,1
0.5,161,1103,484,0.00352300,1
0.5,164,1103,423,0.00321800,1
0.5,165,1103,451,0.00335800,1
0.5,163,1103,510,0.00365300,1
0.5,166,1103,461,0.00340800,1
0.5,167,1103,429,0.00324800,1
0.5,168,1103,449,0.00334800,1
0.5,169,1103,428,0.00324300,1
0.5,170,1103,480,0.00350300,1
0.5,171,1103,480,0.00350300,1
0.5,172,1103,483,0.00351800,1
0.5,173,1103,452,0.00336300,1
0.5,174,1103,443,0.00331800,1
0.5,175,1103,502,0.00361300,1
0.5,177,1103,417,0.00318800,1
0.5,176,1103,488,0.00354300,1
0.5,178,1103,496,0.00358300,1
0.5,180,1103,437,0.00328800,1
0.5,181,1103,472,0.00346300,1
0.5,179,1103,490,0.00355300,1
0.5,182,1103,478,0.00349300,1
0.5,183,1103,481,0.00350800,1
0.5,186,1103,407,0.00313800,1
0.5,184,1103,486,0.00353300,1
0.5,185,1103,461,0.00340800,1
0.5,187,1103,495,0.00357800,1
0.5,188,1103,473,0.00346800,1
0.5,189,1103,467,0.00343800,1
0.5,190,1103,483,0.00351800,1
0.5,191,1103,465,0.00342800,1
0.5,194,1103,423,0.00321800,1
0.5,192,1103,477,0.00348800,1
0.5,193,1103,486,0.00353300,1
0.5,195,1103,410,0.00315300,1
0.5,196,1103,425,0.00322800,1
0.5,197,1103,500,0.00360300,1
0.5,202,1103,430,0.00325300,1
0.5,200,1103,406,0.00313300,1
0.5,199,1103,519,0.00369800,1
0.5,201,1103,432,0.00326300,1
0.5,198,1103,465,0.00342800,1
0.5,203,1103,445,0.00332800,1
0.5,204,1103,433,0.00326800,1
0.5,205,1103,466,0.00343300,1
0.5,206,1103,435,0.00327800,1
0.5,207,1103,462,0.00341300,1
0.5,211,1103,414,0.00317300,1
0.5,208,1103,506,0.00363300,1
0.5,210,1103,505,0.00362800,1
0.5,213,1103,415,0.00317800,1
0.5,209,1103,504,0.00362300,1
0.5,212,1103,460,0.00340300,1
0.5,215,1103,453,0.00336800,1
0.5,216,1103,412,0.00316300,1
0.5,214,1103,492,0.00356300,1
0.5,218,1103,438,0.00329300,1
0.5,221,1103,400,0.00310300,1
0.5,220,1103,426,0.00323300,1
0.5,217,1103,509,0.00364800,1
0.5,222,1103,445,0.00332800,1
0.5,219,1103,458,0.00339300,1
0.5,223,1103,441,0.00330800,1
0.5,224,1103,444,0.00332300,1
0.5,226,1103,403,0.00311800,1
0.5,225,1103,435,0.00327800,1
0.5,227,1103,428,0.00324300,1
0.5,229,1103,430,0.00325300,1
0.5,230,1103,486,0.00353300,1
0.5,228,1103,454,0.00337300,1
0.5,231,1103,489,0.00354800,1
0.5,232,1103,464,0.00342300,1
0.5,235,1103,449,0.00334800,1
0.5,234,1103,429,0.00324800,1
0.5,233,1103,478,0.00349300,1
0.5,237,1103,432,0.00326300,1
0.5,238,1103,421,0.00320800,1
0.5,236,1103,475,0.00347800,1
0.5,239,1103,413,0.00316800,1
0.1,250,1103,415,0.00317800,1
0.1,113,1103,439,0.00329800,1
0.1,137,1103,441,0.00330800,1
0.1,248,1103,455,0.00337800,1
0.1,165,1103,447,0.00333800,1
0.1,207,1103,425,0.00322800,1
0.1,68,1103,439,0.00329800,1
0.2,39,1103,412,0.00316300,1
0.2,49,1103,418,0.00319300,1
0.2,75,1103,426,0.00323300,1
0.2,57,1103,441,0.00330800,1
0.2,8,1103,470,0.00345300,1
0.2,28,1103,436,0.00328300,1
0.2,1,1103,456,0.00338300,1
0.2,93,1103,453,0.00336800,1
0.2,50,1103,451,0.00335800,1
0.2,42,1103,430,0.00325300,1
0.2,118,1103,418,0.00319300,1
0.2,123,1103,410,0.00315300,1
0.2,103,1103,422,0.00321300,1
0.2,128,1103,421,0.00320800,1
0.2,97,1103,439,0.00329800,1
0.2,142,1103,445,0.00332800,1
0.2,170,1103,425,0.00322800,1
0.2,157,1103,448,0.00334300,1
0.2,179,1103,427,0.00323800,1
0.2,178,1103,475,0.00347800,1
0.2,181,1103,445,0.00332800,1
0.2,245,1103,410,0.00315300,1
0.2,185,1103,428,0.00324300,1
0.2,224,1103,435,0.00327800,1
0.2,217,1103,411,0.00315800,1
0.2,249,1103,424,0.00322300,1
0.2,189,1103,431,0.00325800,1
0.2,275,1103,453,0.00336800,1
0.2,279,1103,453,0.00336800,1
0.2,280,1103,419,0.00319800,1
0.2,284,1103,455,0.00337800,1
0.2,295,1103,449,0.00334800,1
0.2,294,1103,442,0.00331300,1
0.2,296,1103,447,0.00333800,1
0.3,47,1103,417,0.00318800,1
0.3,10,1103,429,0.00324800,1
0.3,37,1103,384,0.00302300,1
0.3,4,1103,411,0.00315800,1
0.3,39,1103,420,0.00320300,1
0.3,28,1103,426,0.00323300,1
0.3,18,1103,437,0.00328800,1
0.3,21,1103,455,0.00337800,1
0.3,43,1103,447,0.00333800,1
0.3,19,1103,441,0.00330800,1
0.3,67,1103,464,0.00342300,1
0.3,88,1103,433,0.00326800,1
0.3,68,1103,425,0.00322800,1
0.3,72,1103,449,0.00334800,1
0.3,85,1103,449,0.00334800,1
0.3,89,1103,423,0.00321800,1
0.3,84,1103,461,0.00340800,1
0.3,86,1103,465,0.00342800,1
0.3,103,1103,421,0.00320800,1
0.3,101,1103,478,0.00349300,1
0.3,122,1103,407,0.00313800,1
0.3,104,1103,490,0.00355300,1
0.3,127,1103,442,0.00331300,1
0.3,114,1103,415,0.00317800,1
0.3,134,1103,469,0.00344800,1
0.3,150,1103,437,0.00328800,1
0.3,144,1103,431,0.00325800,1
0.3,142,1103,397,0.00308800,1
0.3,151,1103,452,0.00336300,1
0.3,147,1103,462,0.00341300,1
0.3,159,1103,416,0.00318300,1
0.3,156,1103,424,0.00322300,1
0.3,163,1103,432,0.00326300,1
0.3,172,1103,415,0.00317800,1
0.3,174,1103,437,0.00328800,1
0.3,184,1103,444,0.00332300,1
0.3,189,1103,425,0.00322800,1
0.3,180,1103,451,0.00335800,1
0.3,191,1103,423,0.00321800,1
0.3,194,1103,508,0.00364300,1
0.3,202,1103,414,0.00317300,1
0.3,211,1103,449,0.00334800,1
0.3,217,1103,411,0.00315800,1
0.3,223,1103,399,0.00309800,1
0.3,195,1103,422,0.00321300,1
0.3,218,1103,453,0.00336800,1
0.3,215,1103,483,0.00351800,1
0.3,230,1103,473,0.00346800,1
0.3,231,1103,439,0.00329800,1
0.3,247,1103,426,0.00323300,1
0.3,271,1103,446,0.00333300,1
0.3,254,1103,465,0.00342800,1
0.3,274,1103,405,0.00312800,1
0.3,265,1103,423,0.00321800,1
0.3,257,1103,471,0.00345800,1
0.3,276,1103,438,0.00329300,1
0.3,281,1103,444,0.00332300,1
0.3,272,1103,425,0.00322800,1
0.3,290,1103,486,0.00353300,1
0.3,293,1103,492,0.00356300,1
0.4,5,1103,439,0.00329800,1
0.4,49,1103,447,0.00333800,1
0.4,12,1103,463,0.00341800,1
0.4,29,1103,460,0.00340300,1
0.4,18,1103,503,0.00361800,1
0.4,13,1103,416,0.00318300,1
0.4,30,1103,457,0.00338800,1
0.4,15,1103,431,0.00325800,1
0.4,19,1103,482,0.00351300,1
0.4,27,1103,435,0.00327800,1
0.4,54,1103,393,0.00306800,1
0.4,71,1103,417,0.00318800,1
0.4,67,1103,445,0.00332800,1
0.4,73,1103,424,0.00322300,1
0.4,63,1103,461,0.00340800,1
0.4,56,1103,505,0.00362800,1
0.4,79,1103,408,0.00314300,1
0.4,84,1103,452,0.00336300,1
0.4,82,1103,515,0.00367800,1
0.4,65,1103,489,0.00354800,1
0.4,86,1103,450,0.00335300,1
0.4,90,1103,455,0.00337800,1
0.4,108,1103,416,0.00318300,1
0.4,107,1103,459,0.00339800,1
0.4,109,1103,392,0.00306300,1
0.4,106,1103,475,0.00347800,1
0.4,114,1103,405,0.00312800,1
0.4,95,1103,417,0.00318800,1
0.4,93,1103,480,0.00350300,1
0.4,111,1103,437,0.00328800,1
0.4,116,1103,440,0.00330300,1
0.4,125,1103,401,0.00310800,1
0.4,150,1103,427,0.00323800,1
0.4,129,1103,423,0.00321800,1
0.4,117,1103,495,0.00357800,1
0.4,151,1103,454,0.00337300,1
0.4,156,1103,423,0.00321800,1
0.4,176,1103,437,0.00328800,1
0.4,154,1103,461,0.00340800,1
0.4,180,1103,425,0.00322800,1
0.4,182,1103,432,0.00326300,1
0.4,199,1103,420,0.00320300,1
0.4,191,1103,459,0.00339800,1
0.4,195,1103,409,0.00314800,1
0.4,215,1103,488,0.00354300,1
0.4,220,1103,472,0.00346300,1
0.4,226,1103,437,0.00328800,1
0.4,205,1103,474,0.00347300,1
0.4,230,1103,490,0.00355300,1
0.4,233,1103,386,0.00303300,1
0.4,227,1103,443,0.00331800,1
0.4,246,1103,396,0.00308300,1
0.4,256,1103,437,0.00328800,1
0.4,257,1103,431,0.00325800,1
0.4,265,1103,418,0.00319300,1
0.4,261,1103,447,0.00333800,1
0.4,264,1103,465,0.00342800,1
0.4,263,1103,463,0.00341800,1
0.4,268,1103,458,0.00339300,1
0.4,269,1103,449,0.00334800,1
0.4,274,1103,433,0.00326800,1
0.4,277,1103,487,0.00353800,1
0.4,280,1103,475,0.00347800,1
0.4,288,1103,422,0.00321300,1
0.4,283,1103,473,0.00346800,1
0.4,291,1103,437,0.00328800,1
0.4,296,1103,500,0.00360300,1
0.4,279,1103,459,0.00339800,1
0.5,7,1103,390,0.00305300,1
0.5,71,1103,416,0.00318300,1
0.5,51,1103,439,0.00329800,1
0.5,73,1103,427,0.00323800,1
0.5,81,1103,478,0.00349300,1
0.5,44,1103,442,0.00331300,1
0.5,47,1103,417,0.00318800,1
0.5,35,1103,422,0.00321300,1
0.5,42,1103,450,0.00335300,1
0.5,29,1103,501,0.00360800,1
0.5,83,1103,457,0.00338800,1
0.5,97,1103,439,0.00329800,1
0.5,108,1103,435,0.00327800,1
0.5,98,1103,476,0.00348300,1
0.5,109,1103,454,0.00337300,1
0.5,114,1103,438,0.00329300,1
0.5,122,1103,445,0.00332800,1
0.5,102,1103,541,0.00380800,1
0.5,111,1103,511,0.00365800,1
0.5,124,1103,456,0.00338300,1
0.5,128,1103,416,0.00318300,1
0.5,130,1103,441,0.00330800,1
0.5,140,1103,412,0.00316300,1
0.5,144,1103,402,0.00311300,1
0.5,134,1103,489,0.00354800,1
0.5,136,1103,452,0.00336300,1
0.5,148,1103,429,0.00324800,1
0.5,146,1103,455,0.00337800,1
0.5,152,1103,495,0.00357800,1
0.5,156,1103,479,0.00349800,1
0.5,168,1103,395,0.00307800,1
0.5,177,1103,431,0.00325800,1
0.5,184,1103,429,0.00324800,1
0.5,192,1103,455,0.00337800,1
0.5,186,1103,469,0.00344800,1
0.5,196,1103,428,0.00324300,1
0.5,194,1103,457,0.00338800,1
0.5,206,1103,432,0.00326300,1
0.5,187,1103,512,0.00366300,1
0.5,208,1103,441,0.00330800,1
0.5,207,1103,443,0.00331800,1
0.5,210,1103,459,0.00339800,1
0.5,223,1103,399,0.00309800,1
0.5,221,1103,463,0.00341800,1
0.5,225,1103,448,0.00334300,1
0.5,226,1103,455,0.00337800,1
0.5,234,1103,435,0.00327800,1
0.5,231,1103,446,0.00333300,1
0.5,237,1103,482,0.00351300,1
0.5,238,1103,470,0.00345300,1
0.5,240,1103,489,0.00354800,1
0.5,241,1103,446,0.00333300,1
0.5,243,1103,444,0.00332300,1
0.5,244,1103,422,0.00321300,1
0.5,242,1103,475,0.00347800,1
0.5,245,1103,458,0.00339300,1
0.5,246,1103,477,0.00348800,1
0.5,247,1103,475,0.00347800,1
0.5,248,1103,478,0.00349300,1
0.5,250,1103,428,0.00324300,1
0.5,249,1103,501,0.00360800,1
0.5,251,1103,489,0.00354800,1
0.5,252,1103,488,0.00354300,1
0.5,253,1103,480,0.00350300,1
0.5,254,1103,463,0.00341800,1
0.5,255,1103,433,0.00326800,1
0.5,256,1103,483,0.00351800,1
0.5,257,1103,431,0.00325800,1
0.5,258,1103,456,0.00338300,1
0.5,260,1103,456,0.00338300,1
0.5,261,1103,423,0.00321800,1
0.5,262,1103,409,0.00314800,1
0.5,259,1103,481,0.00350800,1
0.5,264,1103,435,0.00327800,1
0.5,263,1103,461,0.00340800,1
0.5,265,1103,414,0.00317300,1
0.5,268,1103,385,0.00302800,1
0.5,266,1103,460,0.00340300,1
0.5,267,1103,462,0.00341300,1
0.5,272,1103,427,0.00323800,1
0.5,269,1103,455,0.00337800,1
0.5,271,1103,462,0.00341300,1
0.5,270,1103,492,0.00356300,1
0.5,274,1103,475,0.00347800,1
0.5,273,1103,536,0.00378300,1
0.5,275,1103,468,0.00344300,1
0.5,276,1103,421,0.00320800,1
0.5,277,1103,402,0.00311300,1
0.5,278,1103,463,0.00341800,1
0.5,279,1103,432,0.00326300,1
0.5,280,1103,446,0.00333300,1
0.5,282,1103,403,0.00311800,1
0.5,281,1103,486,0.00353300,1
0.5,283,1103,504,0.00362300,1
0.5,285,1103,494,0.00357300,1
0.5,284,1103,498,0.00359300,1
0.5,286,1103,489,0.00354800,1
0.5,287,1103,509,0.00364800,1
0.5,288,1103,456,0.00338300,1
0.5,291,1103,398,0.00309300,1
0.5,289,1103,421,0.00320800,1
0.5,292,1103,419,0.00319800,1
0.5,290,1103,496,0.00358300,1
0.5,293,1103,447,0.00333800,1
0.5,296,1103,418,0.00319300,1
0.5,295,1103,468,0.00344300,1
0.5,294,1103,467,0.00343800,1
0.5,297,1103,433,0.00326800,1
0.5,298,1103,472,0.00346300,1
0.5,299,1103,436,0.00328300,1
0.6,0,1103,409,0.00314800,1
0.6,8,1103,403,0.00311800,1
0.6,7,1103,417,0.00318800,1
0.6,1,1103,410,0.00315300,1
0.6,4,1103,428,0.00324300,1
0.6,9,1103,474,0.00347300,1
0.6,5,1103,465,0.00342800,1
0.6,3,1103,477,0.00348800,1
0.6,6,1103,487,0.00353800,1
0.6,2,1103,501,0.00360800,1
0.6,10,1103,510,0.00365300,1
0.6,16,1103,407,0.00313800,1
0.6,12,1103,456,0.00338300,1
0.6,11,1103,515,0.00367800,1
0.6,17,1103,437,0.00328800,1
0.6,14,1103,483,0.00351800,1
0.6,13,1103,476,0.00348300,1
0.6,15,1103,466,0.00343300,1
0.6,18,1103,477,0.00348800,1
0.6,19,1103,486,0.00353300,1
0.6,20,1103,440,0.00330300,1
0.6,24,1103,428,0.00324300,1
0.6,25,1103,437,0.00328800,1
0.6,23,1103,457,0.00338800,1
0.6,21,1103,512,0.00366300,1
0.6,26,1103,425,0.00322800,1
0.6,28,1103,422,0.00321300,1
0.6,27,1103,442,0.00331300,1
0.6,22,1103,518,0.00369300,1
0.6,29,1103,497,0.00358800,1
0.6,30,1103,433,0.00326800,1
0.6,34,1103,402,0.00311300,1
0.6,37,1103,410,0.00315300,1
0.6,32,1103,452,0.00336300,1
0.6,31,1103,488,0.00354300,1
0.6,36,1103,474,0.00347300,1
0.6,38,1103,447,0.00333800,1
0.6,33,1103,489,0.00354800,1
0.6,35,1103,483,0.00351800,1
0.6,39,1103,480,0.00350300,1
0.6,40,1103,443,0.00331800,1
0.6,44,1103,399,0.00309800,1
0.6,41,1103,425,0.00322800,1
0.6,43,1103,470,0.00345300,1
0.6,42,1103,480,0.00350300,1
0.6,45,1103,468,0.00344300,1
0.6,47,1103,462,0.00341300,1
0.6,48,1103,417,0.00318800,1
0.6,46,1103,530,0.00375300,1
0.6,52,1103,404,0.00312300,1
0.6,50,1103,448,0.00334300,1
0.6,51,1103,453,0.00336800,1
0.6,49,1103,416,0.00318300,1
0.6,53,1103,424,0.00322300,1
0.6,56,1103,394,0.00307300,1
0.6,55,1103,455,0.00337800,1
0.6,54,1103,463,0.00341800,1
0.6,57,1103,442,0.00331300,1
0.6,58,1103,453,0.00336800,1
0.6,61,1103,399,0.00309800,1
0.6,60,1103,442,0.00331300,1
0.6,59,1103,510,0.00365300,1
0.6,62,1103,477,0.00348800,1
0.6,63,1103,466,0.00343300,1
0.6,64,1103,441,0.00330800,1
0.6,65,1103,494,0.00357300,1
0.6,66,1103,455,0.00337800,1
0.6,68,1103,489,0.00354800,1
0.6,67,1103,531,0.00375800,1
0.6,70,1103,426,0.00323300,1
0.6,69,1103,425,0.00322800,1
0.6,71,1103,442,0.00331300,1
0.6,72,1103,483,0.00351800,1
0.6,74,1103,436,0.00328300,1
0.6,73,1103,493,0.00356800,1
0.6,76,1103,449,0.00334800,1
0.6,75,1103,466,0.00343300,1
0.6,77,1103,447,0.00333800,1
0.6,78,1103,426,0.00323300,1
0.6,79,1103,436,0.00328300,1
0.6,81,1103,448,0.00334300,1
0.6,80,1103,507,0.00363800,1
0.6,82,1103,464,0.00342300,1
0.6,84,1103,459,0.00339800,1
0.6,83,1103,490,0.00355300,1
0.6,85,1103,454,0.00337300,1
0.6,86,1103,441,0.00330800,1
0.6,89,1103,432,0.00326300,1
0.6,90,1103,429,0.00324800,1
0.6,88,1103,521,0.00370800,1
0.6,91,1103,459,0.00339800,1
0.6,93,1103,428,0.00324300,1
0.6,87,1103,445,0.00332800,1
0.6,92,1103,437,0.00328800,1
0.6,95,1103,479,0.00349800,1
0.6,94,1103,511,0.00365800,1
0.6,96,1103,473,0.00346800,1
0.6,97,1103,430,0.00325300,1
0.6,98,1103,469,0.00344800,1
0.6,103,1103,459,0.00339800,1
0.6,102,1103,496,0.00358300,1
0.6,99,1103,481,0.00350800,1
0.6,101,1103,512,0.00366300,1
0.6,104,1103,429,0.00324800,1
0.6,100,1103,465,0.00342800,1
0.6,105,1103,514,0.00367300,1
0.6,107,1103,448,0.00334300,1
0.6,106,1103,504,0.00362300,1
0.6,108,1103,416,0.00318300,1
0.6,109,1103,398,0.00309300,1
0.6,111,1103,451,0.00335800,1
0.6,110,1103,489,0.00354800,1
0.6,114,1103,451,0.00335800,1
0.6,113,1103,516,0.00368300,1
0.6,115,1103,426,0.00323300,1
0.6,112,1103,433,0.00326800,1
0.6,117,1103,474,0.00347300,1
0.6,116,1103,437,0.00328800,1
0.6,118,1103,459,0.00339800,1
0.6,119,1103,470,0.00345300,1
0.6,120,1103,423,0.00321800,1
0.6,121,1103,456,0.00338300,1
0.6,122,1103,449,0.00334800,1
0.6,124,1103,501,0.00360800,1
0.6,126,1103,409,0.00314800,1
0.6,123,1103,493,0.00356800,1
0.6,125,1103,482,0.00351300,1
0.6,127,1103,473,0.00346800,1
0.6,128,1103,408,0.00314300,1
0.6,129,1103,464,0.00342300,1
0.6,130,1103,456,0.00338300,1
0.6,131,1103,488,0.00354300,1
0.6,134,1103,448,0.00334300,1
0.6,132,1103,494,0.00357300,1
0.6,136,1103,466,0.00343300,1
0.6,133,1103,435,0.00327800,1
0.6,135,1103,416,0.00318300,1
0.6,137,1103,478,0.00349300,1
0.6,138,1103,454,0.00337300,1
0.6,139,1103,446,0.00333300,1
0.6,140,1103,490,0.00355300,1
0.6,142,1103,435,0.00327800,1
0.6,143,1103,441,0.00330800,1
0.6,144,1103,423,0.00321800,1
0.6,141,1103,507,0.00363800,1
0.6,146,1103,470,0.00345300,1
0.6,147,1103,464,0.00342300,1
0.6,145,1103,513,0.00366800,1
0.6,148,1103,504,0.00362300,1
0.6,149,1103,494,0.00357300,1
0.6,150,1103,465,0.00342800,1
0.6,151,1103,502,0.00361300,1
0.6,152,1103,485,0.00352800,1
0.6,153,1103,447,0.00333800,1
0.6,155,1103,443,0.00331800,1
0.6,156,1103,478,0.00349300,1
0.6,154,1103,522,0.00371300,1
0.6,157,1103,505,0.00362800,1
0.6,158,1103,438,0.00329300,1
0.6,159,1103,417,0.00318800,1
0.6,160,1103,419,0.00319800,1
0.6,161,1103,468,0.00344300,1
0.6,162,1103,462,0.00341300,1
0.6,163,1103,460,0.00340300,1
0.6,164,1103,419,0.00319800,1
0.6,166,1103,424,0.00322300,1
0.6,165,1103,429,0.00324800,1
0.6,168,1103,407,0.00313800,1
0.6,167,1103,425,0.00322800,1
0.6,169,1103,464,0.00342300,1
0.6,170,1103,446,0.00333300,1
0.6,171,1103,519,0.00369800,1
0.6,172,1103,487,0.00353800,1
0.6,176,1103,428,0.00324300,1
0.6,173,1103,411,0.00315800,1
0.6,174,1103,476,0.00348300,1
0.6,175,1103,499,0.00359800,1
0.6,178,1103,442,0.00331300,1
0.6,177,1103,440,0.00330300,1
0.6,180,1103,462,0.00341300,1
0.6,179,1103,481,0.00350800,1
0.6,181,1103,413,0.00316800,1
0.6,182,1103,453,0.00336800,1
0.6,184,1103,441,0.00330800,1
0.6,183,1103,463,0.00341800,1
0.6,186,1103,427,0.00323800,1
